
Predictions were generated on 17-Jul-2019 at 13:03:04 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-130-g2d9230df-dirty
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: FAST Certification Test #01: AWT-27CR2 with many DOFs with fixed yaw error and steady wind

Time      	HSShftPwr 	HSShftTq  	HSShftV   	LSSGagFxs 	LSSGagFys 	LSSGagFzs 	LSSGagV   	LSShftPwr 	LSShftTq  	RootFxb3  	RootFyb3  	RootMEdg3 	RootMFlp3 	RotSpeed  	Spn4MLxb1 	Spn4MLyb1 	Spn5ALxb1 	Spn5ALyb1 	TipDxb3   	TipDyb3   	TipRDxb3  	TipRDyb3  
(s)       	(kW)      	(kN-m)    	(rpm)     	(kN)      	(kN)      	(kN)      	(rpm)     	(kW)      	(kN-m)    	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(rpm)     	(kN-m)    	(kN-m)    	(m/s^2)   	(m/s^2)   	(m)       	(m)       	(deg)     	(deg)     
   15.6600	 1.578E-13	 9.909E-09	 1.521E-04	-9.206E-08	 9.096E-09	-6.684E+00	 5.384E-06	 1.578E-13	 2.799E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.383E-06	-1.464E-03	 2.767E-02	 2.451E-06	-2.920E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.6800	 1.528E-13	 9.584E-09	 1.523E-04	-9.660E-08	 1.142E-08	-6.684E+00	 5.390E-06	 1.528E-13	 2.708E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.389E-06	-1.464E-03	 2.767E-02	 1.634E-06	-2.628E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.7000	 1.501E-13	 9.401E-09	 1.525E-04	-7.630E-08	 1.076E-08	-6.684E+00	 5.397E-06	 1.500E-13	 2.656E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.395E-06	-1.464E-03	 2.767E-02	 4.303E-07	-2.256E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.7200	 1.503E-13	 9.402E-09	 1.526E-04	-3.713E-08	 7.366E-09	-6.684E+00	 5.403E-06	 1.502E-13	 2.656E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.401E-06	-1.464E-03	 2.767E-02	-8.412E-07	-1.902E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.7400	 1.533E-13	 9.581E-09	 1.528E-04	 1.030E-08	 2.197E-09	-6.684E+00	 5.410E-06	 1.533E-13	 2.707E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.408E-06	-1.464E-03	 2.767E-02	-1.855E-06	-1.656E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.7600	 1.584E-13	 9.887E-09	 1.530E-04	 5.362E-08	-3.375E-09	-6.684E+00	 5.416E-06	 1.584E-13	 2.793E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.416E-06	-1.464E-03	 2.767E-02	-2.360E-06	-1.576E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.7800	 1.642E-13	 1.024E-08	 1.532E-04	 8.189E-08	-7.917E-09	-6.684E+00	 5.423E-06	 1.643E-13	 2.892E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.424E-06	-1.464E-03	 2.767E-02	-2.246E-06	-1.677E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.8000	 1.693E-13	 1.054E-08	 1.534E-04	 8.835E-08	-1.030E-08	-6.684E+00	 5.430E-06	 1.694E-13	 2.978E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.431E-06	-1.464E-03	 2.767E-02	-1.561E-06	-1.928E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.8200	 1.725E-13	 1.072E-08	 1.536E-04	 7.202E-08	-9.979E-09	-6.684E+00	 5.437E-06	 1.725E-13	 3.029E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.439E-06	-1.464E-03	 2.767E-02	-4.986E-07	-2.259E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.8400	 1.730E-13	 1.074E-08	 1.538E-04	 3.780E-08	-7.120E-09	-6.684E+00	 5.444E-06	 1.730E-13	 3.034E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.446E-06	-1.464E-03	 2.767E-02	 6.590E-07	-2.584E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.8600	 1.708E-13	 1.059E-08	 1.540E-04	-5.020E-09	-2.529E-09	-6.684E+00	 5.452E-06	 1.709E-13	 2.992E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.453E-06	-1.464E-03	 2.767E-02	 1.614E-06	-2.820E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.8800	 1.667E-13	 1.032E-08	 1.542E-04	-4.522E-08	 2.568E-09	-6.684E+00	 5.459E-06	 1.667E-13	 2.916E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.459E-06	-1.464E-03	 2.767E-02	 2.129E-06	-2.910E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.9000	 1.618E-13	 1.000E-08	 1.544E-04	-7.260E-08	 6.855E-09	-6.684E+00	 5.466E-06	 1.617E-13	 2.826E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.465E-06	-1.464E-03	 2.767E-02	 2.088E-06	-2.837E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.9200	 1.574E-13	 9.721E-09	 1.546E-04	-8.058E-08	 9.261E-09	-6.684E+00	 5.472E-06	 1.573E-13	 2.746E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.471E-06	-1.464E-03	 2.767E-02	 1.519E-06	-2.623E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.9400	 1.547E-13	 9.543E-09	 1.548E-04	-6.771E-08	 9.229E-09	-6.684E+00	 5.479E-06	 1.546E-13	 2.696E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.477E-06	-1.464E-03	 2.767E-02	 5.848E-07	-2.330E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.9600	 1.544E-13	 9.512E-09	 1.550E-04	-3.794E-08	 6.841E-09	-6.684E+00	 5.485E-06	 1.543E-13	 2.687E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.484E-06	-1.464E-03	 2.767E-02	-4.658E-07	-2.033E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   15.9800	 1.565E-13	 9.633E-09	 1.551E-04	 6.006E-10	 2.778E-09	-6.684E+00	 5.492E-06	 1.565E-13	 2.721E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.491E-06	-1.464E-03	 2.767E-02	-1.361E-06	-1.808E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.0000	 1.605E-13	 9.869E-09	 1.553E-04	 3.778E-08	-1.870E-09	-6.684E+00	 5.498E-06	 1.605E-13	 2.788E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.498E-06	-1.464E-03	 2.767E-02	-1.878E-06	-1.710E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.0200	 1.654E-13	 1.016E-08	 1.555E-04	 6.415E-08	-5.900E-09	-6.684E+00	 5.505E-06	 1.654E-13	 2.869E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.505E-06	-1.464E-03	 2.767E-02	-1.898E-06	-1.760E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.0400	 1.699E-13	 1.042E-08	 1.557E-04	 7.329E-08	-8.301E-09	-6.684E+00	 5.512E-06	 1.699E-13	 2.944E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.513E-06	-1.464E-03	 2.767E-02	-1.431E-06	-1.940E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.0600	 1.730E-13	 1.059E-08	 1.559E-04	 6.342E-08	-8.509E-09	-6.684E+00	 5.519E-06	 1.730E-13	 2.993E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.520E-06	-1.464E-03	 2.767E-02	-6.125E-07	-2.200E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.0800	 1.739E-13	 1.064E-08	 1.561E-04	 3.765E-08	-6.537E-09	-6.684E+00	 5.526E-06	 1.739E-13	 3.005E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.528E-06	-1.464E-03	 2.767E-02	 3.378E-07	-2.471E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.1000	 1.725E-13	 1.054E-08	 1.563E-04	 3.060E-09	-2.956E-09	-6.684E+00	 5.533E-06	 1.726E-13	 2.977E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.534E-06	-1.464E-03	 2.767E-02	 1.174E-06	-2.683E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.1200	 1.694E-13	 1.033E-08	 1.565E-04	-3.123E-08	 1.271E-09	-6.684E+00	 5.540E-06	 1.694E-13	 2.919E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.541E-06	-1.464E-03	 2.767E-02	 1.686E-06	-2.786E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.1400	 1.653E-13	 1.007E-08	 1.567E-04	-5.647E-08	 5.045E-09	-6.684E+00	 5.547E-06	 1.653E-13	 2.846E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.547E-06	-1.464E-03	 2.767E-02	 1.755E-06	-2.756E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.1600	 1.615E-13	 9.829E-09	 1.569E-04	-6.648E-08	 7.416E-09	-6.684E+00	 5.554E-06	 1.615E-13	 2.777E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.553E-06	-1.464E-03	 2.767E-02	 1.378E-06	-2.605E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.1800	 1.589E-13	 9.661E-09	 1.571E-04	-5.920E-08	 7.821E-09	-6.684E+00	 5.561E-06	 1.589E-13	 2.729E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.559E-06	-1.464E-03	 2.767E-02	 6.640E-07	-2.376E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.2000	 1.583E-13	 9.610E-09	 1.573E-04	-3.701E-08	 6.217E-09	-6.684E+00	 5.567E-06	 1.582E-13	 2.715E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.566E-06	-1.464E-03	 2.767E-02	-1.929E-07	-2.130E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.2200	 1.597E-13	 9.686E-09	 1.575E-04	-6.053E-09	 3.073E-09	-6.684E+00	 5.574E-06	 1.597E-13	 2.736E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.573E-06	-1.464E-03	 2.767E-02	-9.703E-07	-1.930E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.2400	 1.629E-13	 9.865E-09	 1.576E-04	 2.548E-08	-7.592E-10	-6.684E+00	 5.580E-06	 1.628E-13	 2.787E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.580E-06	-1.464E-03	 2.767E-02	-1.473E-06	-1.825E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.2600	 1.669E-13	 1.010E-08	 1.578E-04	 4.951E-08	-4.281E-09	-6.684E+00	 5.587E-06	 1.669E-13	 2.853E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.587E-06	-1.464E-03	 2.767E-02	-1.582E-06	-1.839E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.2800	 1.709E-13	 1.032E-08	 1.580E-04	 6.014E-08	-6.603E-09	-6.684E+00	 5.594E-06	 1.709E-13	 2.917E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.595E-06	-1.464E-03	 2.767E-02	-1.281E-06	-1.963E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.3000	 1.738E-13	 1.049E-08	 1.582E-04	 5.507E-08	-7.168E-09	-6.684E+00	 5.601E-06	 1.738E-13	 2.962E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.602E-06	-1.464E-03	 2.767E-02	-6.623E-07	-2.164E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.3200	 1.749E-13	 1.054E-08	 1.584E-04	 3.608E-08	-5.885E-09	-6.684E+00	 5.608E-06	 1.750E-13	 2.979E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.609E-06	-1.464E-03	 2.767E-02	 1.078E-07	-2.387E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.3400	 1.742E-13	 1.049E-08	 1.586E-04	 8.462E-09	-3.138E-09	-6.684E+00	 5.615E-06	 1.742E-13	 2.962E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.616E-06	-1.464E-03	 2.767E-02	 8.280E-07	-2.574E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.3600	 1.718E-13	 1.033E-08	 1.588E-04	-2.045E-08	 3.263E-10	-6.684E+00	 5.622E-06	 1.718E-13	 2.919E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.623E-06	-1.464E-03	 2.767E-02	 1.316E-06	-2.680E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.3800	 1.686E-13	 1.012E-08	 1.590E-04	-4.323E-08	 3.602E-09	-6.684E+00	 5.629E-06	 1.686E-13	 2.859E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.629E-06	-1.464E-03	 2.767E-02	 1.456E-06	-2.680E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.4000	 1.653E-13	 9.914E-09	 1.592E-04	-5.425E-08	 5.859E-09	-6.684E+00	 5.636E-06	 1.653E-13	 2.801E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.635E-06	-1.464E-03	 2.767E-02	 1.223E-06	-2.578E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.4200	 1.629E-13	 9.759E-09	 1.594E-04	-5.106E-08	 6.550E-09	-6.684E+00	 5.643E-06	 1.629E-13	 2.757E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.642E-06	-1.464E-03	 2.767E-02	 6.891E-07	-2.403E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.4400	 1.620E-13	 9.696E-09	 1.596E-04	-3.492E-08	 5.548E-09	-6.684E+00	 5.649E-06	 1.620E-13	 2.739E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.648E-06	-1.464E-03	 2.767E-02	-7.504E-10	-2.202E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.4600	 1.629E-13	 9.739E-09	 1.598E-04	-1.036E-08	 3.159E-09	-6.684E+00	 5.656E-06	 1.629E-13	 2.751E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.655E-06	-1.464E-03	 2.767E-02	-6.655E-07	-2.027E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.4800	 1.654E-13	 9.872E-09	 1.600E-04	 1.608E-08	 3.677E-11	-6.684E+00	 5.662E-06	 1.653E-13	 2.789E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.662E-06	-1.464E-03	 2.767E-02	-1.137E-06	-1.922E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.5000	 1.687E-13	 1.006E-08	 1.602E-04	 3.758E-08	-3.000E-09	-6.684E+00	 5.669E-06	 1.687E-13	 2.842E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.669E-06	-1.464E-03	 2.767E-02	-1.301E-06	-1.911E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.5200	 1.721E-13	 1.025E-08	 1.603E-04	 4.881E-08	-5.178E-09	-6.684E+00	 5.676E-06	 1.721E-13	 2.896E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.677E-06	-1.464E-03	 2.767E-02	-1.125E-06	-1.993E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.5400	 1.748E-13	 1.040E-08	 1.605E-04	 4.721E-08	-5.968E-09	-6.684E+00	 5.683E-06	 1.748E-13	 2.937E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.684E-06	-1.464E-03	 2.767E-02	-6.669E-07	-2.145E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.5600	 1.761E-13	 1.046E-08	 1.607E-04	 3.359E-08	-5.209E-09	-6.684E+00	 5.690E-06	 1.762E-13	 2.956E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.691E-06	-1.464E-03	 2.767E-02	-5.103E-08	-2.326E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.5800	 1.759E-13	 1.043E-08	 1.609E-04	 1.182E-08	-3.144E-09	-6.684E+00	 5.697E-06	 1.759E-13	 2.948E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.698E-06	-1.464E-03	 2.767E-02	 5.604E-07	-2.488E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.6000	 1.742E-13	 1.032E-08	 1.611E-04	-1.229E-08	-3.379E-10	-6.684E+00	 5.704E-06	 1.742E-13	 2.916E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.704E-06	-1.464E-03	 2.767E-02	 1.012E-06	-2.592E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.6200	 1.716E-13	 1.015E-08	 1.613E-04	-3.250E-08	 2.469E-09	-6.684E+00	 5.711E-06	 1.716E-13	 2.869E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.711E-06	-1.464E-03	 2.767E-02	 1.193E-06	-2.612E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.6400	 1.688E-13	 9.979E-09	 1.615E-04	-4.378E-08	 4.559E-09	-6.684E+00	 5.718E-06	 1.688E-13	 2.819E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.717E-06	-1.464E-03	 2.767E-02	 1.068E-06	-2.546E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.6600	 1.666E-13	 9.839E-09	 1.617E-04	-4.351E-08	 5.422E-09	-6.684E+00	 5.724E-06	 1.666E-13	 2.780E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.724E-06	-1.464E-03	 2.767E-02	 6.769E-07	-2.415E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.6800	 1.657E-13	 9.771E-09	 1.619E-04	-3.213E-08	 4.874E-09	-6.684E+00	 5.731E-06	 1.656E-13	 2.760E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.730E-06	-1.464E-03	 2.767E-02	 1.289E-07	-2.253E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.7000	 1.662E-13	 9.789E-09	 1.621E-04	-1.290E-08	 3.097E-09	-6.684E+00	 5.738E-06	 1.661E-13	 2.765E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.737E-06	-1.464E-03	 2.767E-02	-4.315E-07	-2.103E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.7200	 1.680E-13	 9.885E-09	 1.623E-04	 9.029E-09	 5.845E-10	-6.684E+00	 5.744E-06	 1.680E-13	 2.793E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.744E-06	-1.464E-03	 2.767E-02	-8.613E-07	-2.002E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.7400	 1.707E-13	 1.003E-08	 1.625E-04	 2.796E-08	-2.001E-09	-6.684E+00	 5.751E-06	 1.707E-13	 2.834E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.751E-06	-1.464E-03	 2.767E-02	-1.055E-06	-1.975E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.7600	 1.736E-13	 1.019E-08	 1.627E-04	 3.915E-08	-3.997E-09	-6.684E+00	 5.758E-06	 1.737E-13	 2.880E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.758E-06	-1.464E-03	 2.767E-02	-9.718E-07	-2.026E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.7800	 1.761E-13	 1.033E-08	 1.629E-04	 3.999E-08	-4.911E-09	-6.684E+00	 5.765E-06	 1.761E-13	 2.917E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.766E-06	-1.464E-03	 2.767E-02	-6.410E-07	-2.139E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.8000	 1.775E-13	 1.039E-08	 1.631E-04	 3.058E-08	-4.543E-09	-6.684E+00	 5.772E-06	 1.775E-13	 2.936E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.773E-06	-1.464E-03	 2.767E-02	-1.552E-07	-2.284E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.8200	 1.776E-13	 1.039E-08	 1.633E-04	 1.365E-08	-3.026E-09	-6.684E+00	 5.779E-06	 1.776E-13	 2.934E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.780E-06	-1.464E-03	 2.767E-02	 3.568E-07	-2.422E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.8400	 1.764E-13	 1.031E-08	 1.635E-04	-6.237E-09	-7.831E-10	-6.684E+00	 5.786E-06	 1.764E-13	 2.911E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.786E-06	-1.464E-03	 2.767E-02	 7.638E-07	-2.519E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.8600	 1.744E-13	 1.017E-08	 1.636E-04	-2.391E-08	 1.592E-09	-6.684E+00	 5.793E-06	 1.744E-13	 2.874E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.793E-06	-1.464E-03	 2.767E-02	 9.657E-07	-2.551E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.8800	 1.720E-13	 1.003E-08	 1.638E-04	-3.491E-08	 3.488E-09	-6.684E+00	 5.800E-06	 1.720E-13	 2.833E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.799E-06	-1.464E-03	 2.767E-02	 9.176E-07	-2.513E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.9000	 1.701E-13	 9.904E-09	 1.640E-04	-3.665E-08	 4.435E-09	-6.684E+00	 5.806E-06	 1.701E-13	 2.798E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.806E-06	-1.464E-03	 2.767E-02	 6.400E-07	-2.417E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.9200	 1.691E-13	 9.835E-09	 1.642E-04	-2.896E-08	 4.221E-09	-6.684E+00	 5.813E-06	 1.691E-13	 2.778E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.812E-06	-1.464E-03	 2.767E-02	 2.109E-07	-2.288E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.9400	 1.693E-13	 9.835E-09	 1.644E-04	-1.412E-08	 2.936E-09	-6.684E+00	 5.820E-06	 1.693E-13	 2.778E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.819E-06	-1.464E-03	 2.767E-02	-2.553E-07	-2.161E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.9600	 1.707E-13	 9.903E-09	 1.646E-04	 3.864E-09	 9.398E-10	-6.684E+00	 5.826E-06	 1.707E-13	 2.797E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.826E-06	-1.464E-03	 2.767E-02	-6.388E-07	-2.068E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   16.9800	 1.729E-13	 1.002E-08	 1.648E-04	 2.030E-08	-1.235E-09	-6.684E+00	 5.833E-06	 1.729E-13	 2.830E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.833E-06	-1.464E-03	 2.767E-02	-8.447E-07	-2.031E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.0000	 1.754E-13	 1.015E-08	 1.650E-04	 3.103E-08	-3.028E-09	-6.684E+00	 5.840E-06	 1.754E-13	 2.868E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.840E-06	-1.464E-03	 2.767E-02	-8.263E-07	-2.059E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.0200	 1.776E-13	 1.027E-08	 1.652E-04	 3.349E-08	-3.994E-09	-6.684E+00	 5.847E-06	 1.776E-13	 2.900E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.847E-06	-1.464E-03	 2.767E-02	-5.955E-07	-2.141E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.0400	 1.790E-13	 1.034E-08	 1.654E-04	 2.732E-08	-3.909E-09	-6.684E+00	 5.854E-06	 1.790E-13	 2.920E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.854E-06	-1.464E-03	 2.767E-02	-2.181E-07	-2.255E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.0600	 1.793E-13	 1.034E-08	 1.656E-04	 1.436E-08	-2.829E-09	-6.684E+00	 5.861E-06	 1.793E-13	 2.922E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.861E-06	-1.464E-03	 2.767E-02	 2.051E-07	-2.371E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.0800	 1.786E-13	 1.029E-08	 1.658E-04	-1.863E-09	-1.060E-09	-6.684E+00	 5.868E-06	 1.786E-13	 2.906E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.868E-06	-1.464E-03	 2.767E-02	 5.648E-07	-2.460E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.1000	 1.770E-13	 1.018E-08	 1.660E-04	-1.710E-08	 9.262E-10	-6.684E+00	 5.875E-06	 1.770E-13	 2.877E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.875E-06	-1.464E-03	 2.767E-02	 7.716E-07	-2.499E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.1200	 1.751E-13	 1.006E-08	 1.662E-04	-2.749E-08	 2.615E-09	-6.684E+00	 5.882E-06	 1.751E-13	 2.843E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.881E-06	-1.464E-03	 2.767E-02	 7.777E-07	-2.481E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
